timestamp,open,high,low,close,volume
1980-12-12,0.0982974842190742,0.0987248408674937,0.0982974842190742,0.0982974842190742,469033600
1980-12-15,0.0935966137512984,0.0935966137512984,0.0931692570447921,0.0931692570447921,175884800
1980-12-16,0.0867581521027902,0.0867581521027902,0.0863308012485504,0.0863308012485504,105728000
1980-12-17,0.0884675830602645,0.0888949396985664,0.0884675830602645,0.0884675830602645,86441600
1980-12-18,0.0910324454307556,0.091459796218917,0.0910324454307556,0.0910324454307556,73449600
1980-12-19,0.0965880751609802,0.0970154318364923,0.0965880751609802,0.0965880751609802,48630400
1980-12-22,0.1012889817357063,0.1017171030610429,0.1012889817357063,0.1012889817357063,37363200
1980-12-23,0.1055632755160331,0.1059906322020962,0.1055632755160331,0.1055632755160331,46950400
1980-12-24,0.1111188828945159,0.1115462395986418,0.1111188828945159,0.1111188828945159,48003200
1980-12-26,0.1213760748505592,0.1218034313254945,0.1213760748505592,0.1213760748505592,55574400
1980-12-29,0.1230855956673622,0.1235129525114762,0.1230855956673622,0.1230855956673622,93161600
1980-12-30,0.1205214584568939,0.1205214584568939,0.1200941130518913,0.1200941130518913,68880000
1980-12-31,0.1171025770241176,0.1171025770241176,0.1166752204298973,0.1166752204298973,35750400
1981-01-02,0.1179573014378547,0.1188120147903264,0.1179573014378547,0.1179573014378547,21660800
1981-01-05,0.1158205593017487,0.1158205593017487,0.1153932139277458,0.1153932139277458,35728000
1981-01-06,0.1106915238848226,0.1106915238848226,0.110264167189598,0.110264167189598,45158400
1981-01-07,0.1059906322020962,0.1059906322020962,0.1055632755160331,0.1055632755160331,55686400
1981-01-08,0.1038538912600119,0.1038538912600119,0.1034265458583831,0.1034265458583831,39827200
1981-01-09,0.1089820638298988,0.1094094203498927,0.1089820638298988,0.1089820638298988,21504000
1981-01-12,0.1089820796792881,0.1089820796792881,0.1081273779273033,0.1081273779273033,23699200
1981-01-13,0.1047085735458382,0.1047085735458382,0.1042812168598175,0.1042812168598175,23049600
1981-01-14,0.1047085747122764,0.1051359314030578,0.1047085747122764,0.1047085747122764,14291200
1981-01-15,0.1068453714251518,0.1077000735917629,0.1068453714251518,0.1068453714251518,14067200
1981-01-16,0.1064180125011226,0.1064180125011226,0.1059906557202339,0.1059906557202339,13395200
1981-01-19,0.1124009415507316,0.1128282982546907,0.1124009415507316,0.1124009415507316,41574400
1981-01-20,0.1094094203498927,0.1094094203498927,0.1089820638298988,0.1089820638298988,30083200
1981-01-21,0.1111188828945159,0.1119735848904595,0.1111188828945159,0.1111188828945159,15904000
1981-01-22,0.1124009415507316,0.1132556549586498,0.1124009415507316,0.1124009415507316,35548800
1981-01-23,0.1124010002299794,0.1128283571570413,0.1119736433029174,0.1119736433029174,11222400
1981-01-26,0.1106915238848226,0.1106915238848226,0.110264167189598,0.110264167189598,24640000
1981-01-27,0.1102641233204514,0.1102641233204514,0.1094094216823577,0.1094094216823577,23699200
1981-01-28,0.1064180125011226,0.1064180125011226,0.1059906557202339,0.1059906557202339,28156800
1981-01-29,0.1025718066566531,0.1025718066566531,0.1021444499492645,0.1021444499492645,43904000
1981-01-30,0.0974427885120044,0.0974427885120044,0.0965880751609802,0.0965880751609802,46188800
1981-02-02,0.091459796218917,0.091459796218917,0.0910324454307556,0.0910324454307556,23766400
1981-02-03,0.0944513529539108,0.0948787040967675,0.0944513529539108,0.0944513529539108,19152000
1981-02-04,0.0978701710700988,0.0982975164463186,0.0978701710700988,0.0978701710700988,27865600
1981-02-05,0.0978701710700988,0.0987248732348487,0.0978701710700988,0.0978701710700988,7929600
1981-02-06,0.0982974842190742,0.0987248408674937,0.0982974842190742,0.0982974842190742,13865600
1981-02-09,0.0940239647516506,0.0940239647516506,0.0931692570447921,0.0931692570447921,16755200
1981-02-10,0.0931692570447921,0.0935966137512984,0.0931692570447921,0.0931692570447921,18345600
1981-02-11,0.0906051328753067,0.0906051328753067,0.0901777818799018,0.0901777818799018,13843200
1981-02-12,0.0897504350395849,0.0897504350395849,0.0893223136663436,0.0893223136663436,14560000
1981-02-13,0.0880402470202355,0.0880402470202355,0.0871855393052101,0.0871855393052101,11155200
1981-02-17,0.0893223136663436,0.0897504350395849,0.0893223136663436,0.0893223136663436,12275200
1981-02-18,0.0931692570447921,0.0940239647516506,0.0931692570447921,0.0931692570447921,19241600
1981-02-19,0.0880402239539703,0.0880402239539703,0.0876128673553466,0.0876128673553466,22310400
1981-02-20,0.0833393771971646,0.0833393771971646,0.0829120203852653,0.0829120203852653,24371200
1981-02-23,0.084194079041481,0.0846214358515166,0.084194079041481,0.084194079041481,14112000
1981-02-24,0.0820573042581434,0.0820573042581434,0.0812025964260101,0.0812025964260101,16979200
1981-02-25,0.0863308012485504,0.0867581521027902,0.0863308012485504,0.0863308012485504,19488000
1981-02-26,0.0876128673553466,0.0880402239539703,0.0876128673553466,0.0876128673553466,10841600
1981-02-27,0.0906051471829414,0.0914598550148738,0.0906051471829414,0.0906051471829414,14761600
1981-03-02,0.0910324454307556,0.091459796218917,0.0910324454307556,0.0910324454307556,11760000
1981-03-03,0.0901778181538085,0.0901778181538085,0.0897504612803459,0.0897504612803459,16172800
1981-03-04,0.089322314309904,0.089322314309904,0.0888949632644653,0.0888949632644653,13708800
1981-03-05,0.0888949396985664,0.0888949396985664,0.0884675830602645,0.0884675830602645,5376000
1981-03-06,0.0884675748464414,0.0884675748464414,0.0876128673553466,0.0876128673553466,11603200
1981-03-09,0.0812025896006198,0.0812025896006198,0.0807752385735511,0.0807752385735511,15321600
1981-03-10,0.0773556612562226,0.0773556612562226,0.0769283100962638,0.0769283100962638,28380800
1981-03-11,0.0747914978040028,0.0747914978040028,0.07393679022789,0.07393679022789,29859200
1981-03-12,0.0769283100962638,0.0773556612562226,0.0769283100962638,0.0769283100962638,59248000
1981-03-13,0.076500960493038,0.076500960493038,0.0760736092925071,0.0760736092925071,231302400
1981-03-16,0.0790657997131347,0.0799205072211211,0.0790657997131347,0.0790657997131347,37228800
1981-03-17,0.0829120203852653,0.0837667283029084,0.0829120203852653,0.0829120203852653,43747200
1981-03-18,0.0880402699112892,0.0888949778485443,0.0880402699112892,0.0880402699112892,36937600
1981-03-19,0.0876128903096457,0.0876128903096457,0.0871855393052101,0.0871855393052101,37811200
1981-03-20,0.0880402699112892,0.0888949778485443,0.0880402699112892,0.0880402699112892,14604800
